// Creator: RBR Ltd.,,,,,,,,,,,,,,,,,,
// Create time: 2024-06-14T16:00:22,,,,,,,,,,,,,,,,,,
// Instrument model firmware and serialID: RBRmaestro³ 1.15 231420,,,,,,,,,,,,,,,,,,
// Sample period: 0.5 second,,,,,,,,,,,,,,,,,,
// Processing history:,,,,,,,,,,,,,,,,,,
"//	231420_20240614_1557.rsk opened using pyRSKtools v1.1.1.",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
// timestamp(yyyy-mm-ddTHH:MM:ss.FFF),    conductivity(mS/cm),    temperature(°C),    pressure(dbar),    temperature1(°C),    dissolved_o2_concentration(µmol/L),    chlorophyll-a(ug/l),    fdom(ppb),    turbidity(FTU),    voltage(V),    voltage1(V),    voltage2(V),    voltage3(V),    sea_pressure(dbar),    depth(m),    salinity(PSU),    speed_of_sound(m/s),    specific_conductivity(µS/cm),    dissolved_o2_saturation(%)
2024-06-12T07:19:54.500,33.51916122,6.531646729,28.71458244,6.600299835,197.5853882,5.134500027,6.81400013,1.791000009,0.029601496,0.029606503,0.02957217,0.029584333,18.58208275,18.43055153,33.50615311,1475.264526,51786.67969,64.22548676
2024-06-12T07:19:55.000,33.53067398,6.529083252,28.55103874,6.591099739,197.3753357,5.134500027,6.81400013,1.791000009,0.029602215,0.029608648,0.029574316,0.029584333,18.41853905,18.26834106,33.52152252,1475.271118,51808.39453,64.15990448
2024-06-12T07:19:55.500,33.51953506,6.530883789,28.4189167,6.591099739,197.3935547,2.521000147,6.758500099,1.486199975,0.029605072,0.02960722,0.029573604,0.029586475,18.28641701,18.13729668,33.50746155,1475.258301,51788.42188,64.16257477
2024-06-12T07:19:56.000,33.52230072,6.534179688,28.26756287,6.588999748,197.3994293,2.307500124,6.934000492,1.380049944,0.029601496,0.029609367,0.029574316,0.029583614,18.13506317,17.9871769,33.50736618,1475.268677,51787.66016,64.16934204
2024-06-12T07:19:56.500,33.5304718,6.535675049,28.10040283,6.588999748,197.3889465,2.605000019,6.742000103,1.398899913,0.029603643,0.029608648,0.02957074,0.029586475,17.96790314,17.82138062,33.51504517,1475.281494,51798,64.17139435
2024-06-12T07:19:57.000,33.51551437,6.538146973,27.90491867,6.600899696,198.3084259,2.89800024,6.706000328,1.298099995,0.029604357,0.029612944,0.02957217,0.029583614,17.77241898,17.627491,33.49612808,1475.264282,51771.11719,64.46596527
2024-06-12T07:19:57.500,33.51215363,6.541778564,27.71130753,6.600899696,198.3180237,2.89800024,6.706000328,1.19599998,0.029602215,0.029608648,0.029574316,0.029585762,17.57880783,17.43545723,33.48893356,1475.266235,51760.38281,64.47143555
2024-06-12T07:19:58.000,33.49263,6.549163818,27.5496769,6.596699715,199.6100464,3.260000229,6.745500088,1.043349981,0.029602926,0.029606503,0.029575033,0.029582186,17.4171772,17.27514458,33.4601326,1475.25647,51718.95313,64.89022064
2024-06-12T07:19:58.500,33.48882675,6.574432373,27.41083527,6.596699715,199.6570435,1.7075001,6.728500366,1.032799959,0.029600067,0.029607933,0.029575747,0.029584333,17.27833557,17.13743591,33.4312439,1475.317139,51674.57813,64.93106079
2024-06-12T07:19:59.000,33.49224091,6.590881348,27.30931854,6.604899883,200.1672516,1.634000063,6.691500187,1.007399917,0.02960078,0.029610796,0.029569309,0.029582186,17.17681885,17.03674698,33.41898727,1475.364502,51654.79688,65.11650848
2024-06-12T07:19:59.500,33.49740601,6.600189209,27.18302727,6.604899883,200.1744385,1.634000063,6.691500187,1.021049976,0.029604357,0.029612225,0.029571457,0.029584333,17.05052757,16.91148567,33.41565704,1475.394897,51648.60547,65.13144684
2024-06-12T07:20:00.000,33.48310089,6.60534668,27.04714775,6.634299755,201.3560791,1.562500119,6.712500095,1.081149936,0.02960078,0.029609367,0.02957074,0.029585045,16.91464806,16.77671432,33.39485168,1475.386719,51618.70703,65.51473999
2024-06-12T07:20:00.500,33.46292114,6.607208252,26.90608025,6.634299755,201.3879089,1.76850009,6.779500484,1.050199986,0.02960078,0.029610079,0.029571457,0.029583614,16.77358055,16.63679695,33.37078094,1475.36145,51584.76953,65.51751709
2024-06-12T07:20:01.000,33.46023941,6.615356445,26.76573563,6.646399975,201.9338226,2.146500111,6.765000343,1.058599949,0.02960078,0.029607933,0.029571457,0.029583614,16.63323593,16.49759674,33.35992813,1475.377563,51568.26563,65.70275879
2024-06-12T07:20:01.500,33.44979095,6.619812012,26.64266014,6.646399975,201.9559021,2.124500036,6.735000134,1.151350021,0.029600067,0.029610079,0.029574316,0.029585045,16.51016045,16.37552452,33.34408951,1475.373169,51545.39844,65.70985413
2024-06-12T07:20:02.000,33.44566727,6.622314453,26.52531052,6.65929985,203.6552582,2.124500036,6.735000134,1.051249981,0.029602215,0.029611509,0.029574316,0.029581469,16.39281082,16.25913239,33.33713913,1475.372314,51535.25,66.26358032
2024-06-12T07:20:02.500,33.45632553,6.63394165,26.38451958,6.65929985,203.6582336,2.131000042,6.708000183,1.073099971,0.029601496,0.029607933,0.02957074,0.029584333,16.25201988,16.11948967,33.33765411,1475.416138,51534.03516,66.28256989
2024-06-12T07:20:03.000,33.4435463,6.651306152,26.20567894,6.667199612,203.6849213,4.519500256,6.756000519,0.991949975,0.02960078,0.029608648,0.02957074,0.029582186,16.07317924,15.9421072,33.30670166,1475.442383,51488.05078,66.30432892
2024-06-12T07:20:03.500,33.43694687,6.657897949,26.08579254,6.667199612,203.7050629,2.218000174,6.756500244,0.991799951,0.029602926,0.02960722,0.029575033,0.029584333,15.95329285,15.82319832,33.29305649,1475.449097,51467.91406,66.31503296
2024-06-12T07:20:04.000,33.43039703,6.660339355,25.96585846,6.687199593,204.2595978,2.218000174,6.756500244,0.980399966,0.029602926,0.029607933,0.029575033,0.029583614,15.83335876,15.70424271,33.28350449,1475.444824,51454.14063,66.49510956
2024-06-12T07:20:04.500,33.42918777,6.661346436,25.85986519,6.687199593,204.2623749,2.381000042,6.783000469,1.040099978,0.029602926,0.029610079,0.029575747,0.029584333,15.72736549,15.59911346,33.28124237,1475.444214,51450.75391,66.4965744
2024-06-12T07:20:05.000,33.43049622,6.661102295,25.73367119,6.69630003,204.4580688,1.864500046,6.74750042,1.004299998,0.029602926,0.029608648,0.029570028,0.029582899,15.60117149,15.47394848,33.28298569,1475.443359,51453.13281,66.56067657
2024-06-12T07:20:05.500,33.43101883,6.664581299,25.59213066,6.69630003,204.4622192,3.595500231,6.71750021,1.039049983,0.029605791,0.029607933,0.029572885,0.029582899,15.45963097,15.3335619,33.28024292,1475.451172,51448.68359,66.56617737
2024-06-12T07:20:06.000,33.41684341,6.663635254,25.48596191,6.697000027,205.2247009,3.595500231,6.71750021,0.999349952,0.029602926,0.029610796,0.029575033,0.029584333,15.35346222,15.22825909,33.26556396,1475.427368,51428.29688,66.80648041
2024-06-12T07:20:06.500,33.42178726,6.66519165,25.36510849,6.697000027,205.219101,2.903000116,6.772500515,1.014699936,0.029603643,0.029610079,0.029571457,0.029584333,15.2326088,15.10839176,33.2695694,1475.436401,51433.55078,66.808815
2024-06-12T07:20:07.000,33.42893219,6.665863037,25.2377243,6.701599598,205.5950165,2.422500134,6.799000263,1.02974999,0.029602215,0.029609367,0.02957217,0.029580757,15.10522461,14.98204613,33.27687073,1475.446289,51443.53125,66.93544769
2024-06-12T07:20:07.500,33.41988754,6.666534424,25.11104965,6.701599598,205.6087952,2.178500175,6.760500431,1.027249932,0.029602926,0.029609367,0.029575747,0.029583614,14.97854996,14.8564043,33.26628876,1475.433472,51428.59766,66.9363327
2024-06-12T07:20:08.000,33.41458893,6.667053223,25.01217651,6.701299667,205.5544281,2.436000109,6.742500305,0.990999997,0.029603643,0.029610079,0.029572885,0.029585045,14.87967682,14.75833797,33.25997925,1475.425903,51419.66016,66.91663361
2024-06-12T07:20:08.500,33.40937042,6.666442871,24.89104271,6.701299667,205.5603485,2.436000109,6.754500389,0.991449952,0.029602926,0.029612944,0.029573604,0.029584333,14.75854301,14.63819122,33.25487137,1475.415283,51412.55469,66.91536713
2024-06-12T07:20:09.000,33.41047287,6.668609619,24.79936981,6.70510006,205.7048035,1.580000043,6.748500347,1.009850025,0.029603643,0.029610079,0.029574316,0.029582186,14.66687012,14.54726601,33.25402832,1475.421143,51410.97266,66.96538544
2024-06-12T07:20:09.500,33.4181366,6.671234131,24.68599319,6.70510006,205.6970062,3.204500198,6.757000446,0.984999955,0.029598638,0.029607933,0.029569309,0.029585762,14.5534935,14.43481445,33.25999451,1475.437012,51418.80078,66.9695282
2024-06-12T07:20:10.000,33.41463089,6.671966553,24.52787399,6.704999924,205.7689209,2.047500134,6.749000549,0.970049977,0.029603643,0.029609367,0.029574316,0.029585045,14.3953743,14.27798462,33.25548935,1475.431641,51412.30078,66.99208832
2024-06-12T07:20:10.500,33.41539764,6.672119141,24.41263199,6.704999924,205.7671967,2.047500134,6.749000549,1.00545001,0.029602215,0.029608648,0.029574316,0.029585045,14.28013229,14.16368198,33.25624847,1475.431396,51413.24609,66.99207306
2024-06-12T07:20:11.000,33.40761566,6.675872803,24.37732315,6.705699921,206.6564636,1.602000117,6.774000168,1.057899952,0.029603643,0.029607933,0.029572885,0.029586475,14.24482346,14.12866116,33.24402237,1475.429932,51395.60938,67.28202057
2024-06-12T07:20:11.500,33.40883255,6.676239014,24.30721664,6.705699921,206.6547546,1.445000052,6.727500439,0.968099952,0.029600067,0.029609367,0.029575033,0.029583614,14.17471695,14.05912685,33.24504471,1475.431641,51396.92188,67.28250885
2024-06-12T07:20:12.000,33.39683914,6.675811768,24.20528412,6.704499722,206.6215057,3.293000221,6.744000435,1.000849962,0.02960078,0.029609367,0.029571457,0.029582899,14.07278442,13.95802498,33.23226929,1475.412231,51379.12109,67.26532745
2024-06-12T07:20:12.500,33.39299774,6.676513672,24.05342484,6.704499722,206.6273651,3.293000221,6.744000435,0.95814997,0.029602215,0.029612225,0.029573604,0.029585762,13.92092514,13.80740452,33.22742081,1475.406372,51372.14453,67.26617432
2024-06-12T07:20:13.000,33.40100098,6.676757813,23.91638565,6.708199978,206.9822845,2.332500219,6.78000021,0.952649951,0.029602926,0.029607933,0.02957074,0.029585045,13.78388596,13.67148209,33.23608398,1475.416016,51384.09375,67.38594055
2024-06-12T07:20:13.500,33.38740158,6.676116943,23.83593559,6.708199978,207.0010834,2.008500099,6.767000198,0.918049991,0.029605072,0.029610079,0.029574316,0.029581469,13.7034359,13.59168816,33.22173691,1475.394287,51364.14453,67.38470459
2024-06-12T07:20:14.000,33.39221573,6.677459717,23.75314903,6.711400032,206.9977264,1.742500067,6.743000507,0.960500002,0.029604357,0.029609367,0.029572885,0.029584333,13.62064934,13.5095768,33.22578812,1475.40332,51369.51563,67.38748932
2024-06-12T07:20:14.500,33.38888168,6.68157959,23.65683746,6.711400032,207.0091705,3.228500128,6.739500523,0.957149982,0.029603643,0.029609367,0.029573604,0.029585045,13.52433777,13.41405106,33.21814728,1475.408081,51358.17578,67.3942337
2024-06-12T07:20:15.000,33.38658524,6.68447876,23.53557968,6.709699631,206.9502563,3.228500128,6.739500523,0.968699992,0.029604357,0.029610796,0.029571457,0.029585045,13.40307999,13.29378223,33.21285629,1475.410889,51350.26953,67.37723541
2024-06-12T07:20:15.500,33.37317657,6.690429688,23.39449883,6.709699631,206.97966,1.677000046,6.806500435,0.951499999,0.029601496,0.029609367,0.029571457,0.029581469,13.26199913,13.15385151,33.19236374,1475.40625,51320.67188,67.38696289
2024-06-12T07:20:16.000,33.3687973,6.709503174,23.24704361,6.716599941,207.7466736,2.023000002,6.818500519,0.910599947,0.029602926,0.029610079,0.029575033,0.029585762,13.11454391,13.00759888,33.16912079,1475.449463,51285.20703,67.65610504
2024-06-12T07:20:16.500,33.35377884,6.718017578,23.19939232,6.716599941,207.7837219,2.058500051,6.790000439,0.926599979,0.029603643,0.029608648,0.029572885,0.029583614,13.06689262,12.96033573,33.14434814,1475.450928,51249.30859,67.67043304
2024-06-12T07:20:17.000,33.34633636,6.736206055,23.14355278,6.73759985,207.7913055,2.058500051,6.790000439,0.963149965,0.029602215,0.029610796,0.029575747,0.029582899,13.01105309,12.90495205,33.11857224,1475.48877,51210.54297,67.68983459
2024-06-12T07:20:17.500,33.3284111,6.765655518,23.045784,6.73759985,207.8682861,2.192500114,6.817500114,0.952299953,0.029602926,0.029607933,0.029575033,0.029582899,12.9132843,12.80798054,33.07043457,1475.541992,51138.83984,67.73944855
2024-06-12T07:20:18.000,33.30843735,6.774932861,22.91316223,6.768099785,210.1472473,1.24150002,6.895000458,0.979149997,0.029600067,0.029610079,0.029569309,0.029582899,12.78066254,12.67644024,33.03957748,1475.537476,51094.30078,68.48286438
2024-06-12T07:20:18.500,33.30386734,6.78125,22.8369751,6.768099785,210.1646118,1.403000116,6.875500202,1.115849972,0.029602215,0.029610079,0.029574316,0.029583614,12.7044754,12.60087395,33.0284996,1475.547119,51077.83594,68.49350739
2024-06-12T07:20:19.000,33.28931808,6.804901123,22.7634697,6.794499874,211.667923,1.403000116,6.875500202,1.115849972,0.029602215,0.029608648,0.029573604,0.029585045,12.63097,12.52796841,32.98976898,1475.589722,51020.17188,69.00350189
2024-06-12T07:20:19.500,33.27645111,6.824737549,22.66758919,6.794499874,211.7214966,1.684500098,6.86950016,0.958899975,0.02960078,0.029612225,0.02957074,0.029585762,12.53508949,12.43286991,32.95661163,1475.624146,50970.85156,69.03744507
2024-06-12T07:20:20.000,33.2732048,6.848114014,22.58611679,6.819599628,211.011322,1.577500105,6.895000458,0.931999981,0.029598638,0.029606503,0.029573604,0.029583614,12.4536171,12.35206127,32.93064499,1475.681763,50931.05078,68.83119202
2024-06-12T07:20:20.500,33.26934814,6.856964111,22.48472214,6.819599628,211.0317993,2.166500092,6.861000538,0.913450003,0.029604357,0.029608648,0.02957217,0.029583614,12.35222244,12.25149345,32.91797256,1475.698608,50911.97656,68.84617615
2024-06-12T07:20:21.000,33.25170135,6.883300781,22.39055252,6.84649992,213.4584503,1.651500106,6.871500492,0.910999954,0.029605072,0.029610796,0.029573604,0.029585762,12.25805283,12.1580925,32.87342453,1475.744141,50845.83203,69.65969849
2024-06-12T07:20:21.500,33.24520874,6.901428223,22.29183006,6.84649992,213.4994354,1.651500106,6.871500492,0.854949951,0.029602926,0.029607933,0.029569309,0.029584333,12.15933037,12.06017494,32.84901428,1475.782471,50809.00391,69.69098663
2024-06-12T07:20:22.000,33.22819901,6.92010498,22.22549438,6.890599728,214.5193329,2.148000002,6.904500484,0.921999991,0.02960078,0.029610079,0.029571457,0.029581469,12.09299469,11.99438,32.81255722,1475.808594,50755.33203,70.03722382
2024-06-12T07:20:22.500,33.21320724,6.9324646,22.13433075,6.890599728,214.5635071,2.727000237,6.871500492,0.940099955,0.02960078,0.029608648,0.02957074,0.029584333,12.00183105,11.90395927,32.78439331,1475.82019,50714.14844,70.05859375
2024-06-12T07:20:23.000,33.20324326,6.934417725,22.00402641,6.927999973,214.6457825,1.390000105,6.929000378,0.94964999,0.029600067,0.029610796,0.029572885,0.029584333,11.87152672,11.77471828,32.77169037,1475.809814,50696.04297,70.08274078
2024-06-12T07:20:23.500,33.18860245,6.938262939,21.86417198,6.927999973,214.6740723,1.390000105,6.929000378,0.917449951,0.029604357,0.029610796,0.02957074,0.029584333,11.73167229,11.63600445,32.75207901,1475.797852,50668.00781,70.08914185
2024-06-12T07:20:24.000,33.1830101,6.945129395,21.76036072,6.947199821,215.4551392,1.934500098,6.924500465,0.947749972,0.02960078,0.029610079,0.029573604,0.029585045,11.62786102,11.53303909,32.73945999,1475.807007,50649.33594,70.34944916
2024-06-12T07:20:24.500,33.16635132,6.949798584,21.73099327,6.947199821,215.4889374,1.472500086,6.917000294,0.975849986,0.029602926,0.029607933,0.02957074,0.029582899,11.59849358,11.50391102,32.7168045,1475.796631,50617.01563,70.35756683
2024-06-12T07:20:25.000,33.15924835,6.95123291,21.68793869,6.958600044,214.2088165,1.860000134,6.93500042,0.906499982,0.029604357,0.029609367,0.029571457,0.029584333,11.555439,11.46120739,32.70768738,1475.790039,50604.0625,69.93772125
2024-06-12T07:20:25.500,33.15779495,6.953887939,21.59140205,6.958600044,214.2149811,1.860000134,6.93500042,0.906499982,0.029602926,0.029609367,0.029573604,0.029586475,11.45890236,11.36545849,32.7036171,1475.793579,50597.92578,69.94213867
2024-06-12T07:20:26.000,33.15692139,6.957946777,21.46080399,6.965699673,215.3680573,1.896000147,6.961000443,0.86984998,0.029603643,0.029607933,0.029568594,0.029588621,11.32830429,11.23592567,32.6988678,1475.801514,50590.60547,70.32299805
2024-06-12T07:20:26.500,33.14944077,6.962768555,21.3313446,6.965699673,215.3871002,1.473500013,6.900000095,0.863249958,0.02959935,0.029611509,0.029572885,0.029584333,11.19884491,11.10752201,32.68616486,1475.802246,50572.08594,70.33112335
2024-06-12T07:20:27.000,33.15236664,6.983703613,21.24138832,6.974699974,216.7428894,2.128499985,6.927000523,0.872749984,0.029602215,0.029610079,0.029571457,0.029585762,11.10888863,11.0182991,32.66952133,1475.861328,50545.71484,70.80020142
2024-06-12T07:20:27.500,33.15001678,6.999786377,21.16852379,6.974699974,216.7743073,2.147500038,6.866500378,0.864199996,0.029605791,0.029610796,0.029574316,0.029582899,11.03602409,10.94602871,32.65172195,1475.900635,50518.47266,70.8283844
2024-06-12T07:20:28.000,33.15233612,7.012023926,21.10878754,6.997099876,215.617981,2.147500038,6.866500378,0.80884999,0.029602215,0.029610079,0.029573604,0.029585045,10.97628784,10.88677979,32.64266586,1475.935791,50504.01953,70.46620941
2024-06-12T07:20:28.500,33.15233612,7.036712646,21.03833389,6.997099876,215.6606293,2.09100008,6.924000263,0.811699986,0.029602926,0.029608648,0.029574316,0.029585045,10.9058342,10.81690025,32.61930466,1476.001587,50467.76172,70.50933075
2024-06-12T07:20:29.000,33.13869858,7.074737549,20.94163132,7.021800041,215.9649506,2.11500001,6.955500126,0.791899979,0.029598638,0.029608648,0.029571457,0.029585045,10.80913162,10.72098637,32.56849289,1476.084351,50391.29297,70.64698029
2024-06-12T07:20:29.500,33.10447311,7.133758545,20.85187149,7.021800041,216.1199951,2.40350008,7.007000446,0.818149984,0.029602215,0.029610079,0.02957217,0.029583614,10.7193718,10.63195896,32.47558975,1476.196167,50253.10156,70.7504425
2024-06-12T07:20:30.000,33.07302856,7.202758789,20.76491165,7.107999802,216.669342,2.40350008,7.007000446,0.935949981,0.029602926,0.02960722,0.029575033,0.029583614,10.63241196,10.5457077,32.37663269,1476.338989,50105.12891,70.99653625
2024-06-12T07:20:30.500,33.04883575,7.287322998,20.7088604,7.107999802,216.8526611,3.645500183,7.022000313,0.847149968,0.029605072,0.02960722,0.029574316,0.029585045,10.5763607,10.49011326,32.27132416,1476.53418,49946.26563,71.14531708
2024-06-12T07:20:31.000,33.00852966,7.340606689,20.62359428,7.217199802,217.3421173,2.190500021,7.099000454,1.324800014,0.029604357,0.02960722,0.029571457,0.029584333,10.49109459,10.40554333,32.17814255,1476.622803,49808.74219,71.34934998
2024-06-12T07:20:31.500,32.96609879,7.439025879,20.51822281,7.217199802,217.5758209,1.789500117,7.086500168,0.8495,0.029603643,0.029610796,0.029568594,0.029582186,10.38572311,10.30103111,32.0411644,1476.830444,49604.00391,71.52285004
2024-06-12T07:20:32.000,32.87526321,7.552124023,20.41440201,7.319699764,219.6008301,1.789500117,7.086500168,0.8495,0.029601496,0.02960722,0.02957217,0.029583614,10.28190231,10.19805622,31.83943176,1477.013672,49307.05859,72.27973938
2024-06-12T07:20:32.500,32.77957916,7.620483398,20.33556366,7.319699764,219.8645935,2.1875,7.149000168,0.86135,0.029602215,0.029610079,0.029575747,0.029585045,10.20306396,10.11986065,31.67443275,1477.070313,49067.46094,72.40129089
2024-06-12T07:20:33.000,32.6683197,7.752655029,20.26713562,7.507099628,222.6778412,2.167500019,7.147000313,0.986299992,0.029600067,0.029607933,0.029573604,0.029583614,10.13463593,10.05199146,31.43578911,1477.280518,48716.82422,73.4342804
2024-06-12T07:20:33.500,32.57104874,7.832427979,20.19356537,7.507099628,222.9638519,1.589000106,7.124000549,0.851699948,0.029602926,0.029609367,0.029571457,0.029583614,10.06106567,9.979021072,31.2605629,1477.367798,48461.65625,73.57793427
2024-06-12T07:20:34.000,32.4550705,7.907073975,20.09184837,7.685400009,223.4490204,2.566500187,7.217000484,0.830500007,0.029603643,0.029608648,0.029569309,0.029585762,9.959348679,9.87813282,31.07084846,1477.416748,48186.875,73.77192688
2024-06-12T07:20:34.500,32.36619568,8.015899658,19.99833107,7.685400009,223.7685242,2.566500187,7.217000484,1.103950024,0.029603643,0.029607933,0.029573604,0.029584333,9.865831375,9.785378456,30.88044357,1477.595337,47907.07422,73.96832275
2024-06-12T07:20:35.000,32.27334595,8.10458374,19.91385651,7.858299732,225.8828278,2.682500124,7.232000351,0.867549956,0.029602215,0.029607933,0.029572885,0.029585045,9.781356812,9.701592445,30.70458794,1477.714844,47650.17188,74.73187256
2024-06-12T07:20:35.500,32.16663742,8.199432373,19.81581116,7.858299732,226.2057953,2.248500109,7.322000504,0.887849987,0.029601496,0.029609367,0.029572885,0.029585045,9.683311462,9.604347229,30.50967598,1477.833374,47365.92578,74.90461731
2024-06-12T07:20:36.000,32.16664124,8.279846191,19.69864655,8.017399788,227.0135345,2.717000246,7.404000282,0.887250006,0.029603649,0.029609386,0.029572915,0.029582899,9.566146851,9.488138199,30.43999481,1478.051025,47259.05078,75.27485657
2024-06-12T07:20:36.500,31.91595459,8.39276123,19.56187248,8.017399788,227.5864258,2.717000246,7.404000282,0.887250006,0.029604357,0.029610079,0.029571457,0.029582899,9.429372787,9.352478981,30.08094025,1478.034546,46742.64063,75.4812851
2024-06-12T07:20:37.000,31.8830719,8.439331055,19.52276611,8.146800041,230.6748199,3.328500271,7.290000439,0.860049963,0.029604357,0.029608648,0.02957217,0.029586475,9.390266418,9.313692093,30.00699234,1478.119141,46633.72656,76.54931641
2024-06-12T07:20:37.500,31.82357407,8.51953125,19.46984673,8.146800041,230.8999786,2.850000143,7.316000462,0.843199968,0.02960078,0.029607933,0.029571457,0.029581469,9.337347031,9.261203766,29.87708092,1478.261963,46442.64453,76.69805908
2024-06-12T07:20:38.000,31.73143196,8.598937988,19.42320251,8.32859993,231.5618591,1.865000129,7.33550024,0.962650001,0.029604357,0.029608648,0.02957074,0.029582186,9.29070282,9.214940071,29.71454811,1478.361206,46205.90625,76.97452545
2024-06-12T07:20:38.500,31.62485504,8.649627686,19.37485123,8.32859993,231.8103027,1.865000129,7.33550024,0.962650001,0.029607933,0.029606503,0.029571457,0.029584333,9.242351532,9.166982651,29.5617981,1478.364014,45985.88281,77.06874847
2024-06-12T07:20:39.000,31.54998589,8.689544678,19.26970673,8.494299889,232.2039948,3.357500076,7.379500389,0.782700002,0.029605791,0.029609367,0.029571457,0.029582186,9.137207031,9.062695503,29.45121384,1478.376831,45826.21094,77.21369171
2024-06-12T07:20:39.500,31.50888062,8.776763916,19.14421082,8.494299889,232.4086761,5.548000336,7.421500206,0.809650004,0.029602926,0.029608648,0.029572885,0.029578609,9.011711121,8.938222885,29.3365345,1478.5625,45656.03125,77.37596893
2024-06-12T07:20:40.000,31.48161316,8.848052979,19.0455513,8.585299492,234.2868958,2.73300004,7.453500271,0.81309998,0.029601496,0.02960722,0.02957217,0.029581469,8.913051605,8.840368271,29.24968147,1478.722412,45526.69922,78.08240509
2024-06-12T07:20:40.500,31.40476608,8.921813965,18.98404694,8.585299492,234.5256958,2.217000008,7.465500355,1.402599931,0.029602215,0.029607933,0.02957217,0.029582899,8.851547241,8.77936554,29.11026192,1478.827515,45323.23047,78.22092438
2024-06-12T07:20:41.000,31.28884697,8.975158691,18.92543793,8.769399643,235.9650421,2.217000008,7.465500355,0.786449969,0.029603643,0.029610796,0.02957217,0.029586475,8.792938232,8.721234322,28.94805908,1478.827881,45089.63672,78.71257782
2024-06-12T07:20:41.500,31.16854095,9.089782715,18.82512665,8.769399643,236.3362732,2.961500168,7.548000336,0.788149953,0.029603643,0.029610079,0.029569309,0.029582186,8.692626953,8.621741295,28.73245811,1478.991577,44774.99609,78.92912292
2024-06-12T07:20:42.000,31.0541687,9.293945313,18.69689178,8.930699348,238.6667786,3.873500109,7.547500134,0.814999998,0.029605072,0.029610079,0.029570028,0.029583614,8.56439209,8.494551659,28.45287323,1479.40979,44362.1875,79.92771912
2024-06-12T07:20:42.500,30.93520927,9.512786865,18.56091499,8.930699348,239.1973877,2.749500036,7.561000347,0.783299983,0.02960078,0.029607933,0.029571457,0.029583614,8.428415298,8.35968399,28.16002274,1479.863647,43929.9375,80.34533691
2024-06-12T07:20:43.000,30.73246193,9.759124756,18.43383789,9.269999504,239.2300415,2.749500036,7.561000347,0.752699971,0.029601496,0.029608648,0.029572885,0.029581469,8.301338196,8.233643532,27.76547623,1480.292725,43352.37109,80.59260559
2024-06-12T07:20:43.500,30.49226379,9.971832275,18.31798935,9.269999504,239.9217834,2.609000206,7.620000362,0.761349976,0.029606503,0.029610079,0.029571457,0.029584333,8.185489655,8.118739128,27.36430359,1480.587036,42768.42578,80.99858856
2024-06-12T07:20:44.000,30.25814438,10.27859497,18.20397949,9.661099434,244.9572906,2.915500164,7.70650053,0.756999969,0.029602926,0.029611509,0.029568594,0.029583614,8.071479797,8.005659103,26.90397072,1481.151489,42094.12109,83.01541138
2024-06-12T07:20:44.500,29.89823723,10.77267456,18.09295464,9.661099434,246.2406311,2.844000101,7.830000401,0.717350006,0.029602926,0.029610079,0.029571457,0.029584333,7.960454941,7.895539761,26.19421387,1482.088623,41054.44922,83.97904205
2024-06-12T07:20:45.000,29.51587105,10.96890259,17.9732933,10.33860016,250.3423615,2.844000101,7.830000401,0.717350006,0.029602926,0.029610079,0.029572885,0.029583614,7.84079361,7.776854515,25.68737221,1482.185669,40321.89453,85.46884918
2024-06-12T07:20:45.500,29.12063599,11.10552979,17.85928345,10.33860016,251.1399231,3.841500282,7.955500603,0.956249952,0.02960078,0.02960722,0.02957074,0.029585045,7.726783752,7.663774014,25.21474075,1482.108276,39640.64453,85.73934174
2024-06-12T07:20:46.000,28.83958817,11.3946228,17.73918533,10.90999985,251.5462952,3.430500269,7.95650053,0.764949977,0.029602215,0.029609367,0.029570028,0.029581469,7.606685638,7.544655323,24.75235939,1482.588867,38965.18359,86.16695404
2024-06-12T07:20:46.500,28.58392525,11.57800293,17.63515854,10.90999985,252.1823578,4.590500355,8.021500587,0.760450006,0.029603643,0.029613655,0.02957217,0.029580757,7.502658844,7.441476822,24.38992882,1482.808472,38437.86328,86.53048706
2024-06-12T07:20:47.000,28.29703903,11.70501709,17.54794693,11.29469967,255.4884644,4.191500187,8.079999924,0.763999999,0.02960078,0.029609367,0.02957074,0.029582899,7.415447235,7.354976654,24.03830147,1482.839478,37928.33984,87.71125031
2024-06-12T07:20:47.500,27.98892784,11.90771484,17.43865585,11.29469967,256.2243652,4.191500187,8.079999924,0.790899992,0.029600067,0.029610079,0.029571457,0.029581469,7.306156158,7.246576786,23.62164497,1483.060547,37321.6875,88.11808014
2024-06-12T07:20:48.000,27.44654465,12.06558228,17.31051254,11.65390015,260.3242188,5.065000057,8.277500153,0.800249994,0.029601496,0.029608648,0.029571457,0.029585762,7.178012848,7.119478226,23.02118492,1482.902954,36451.88672,89.49436188
2024-06-12T07:20:48.500,27.26797104,12.3916626,17.19748116,11.65390015,261.0171204,4.012000084,8.419500351,0.955850005,0.02959935,0.02960722,0.029572885,0.029582899,7.064981461,7.007368565,22.65897942,1483.619141,35917.625,90.15834045
2024-06-12T07:20:49.000,26.63609314,12.84979248,17.13450813,12.17689991,266.6634521,4.762000084,8.432500839,0.744049966,0.029602215,0.029612225,0.029571457,0.029580038,7.002008438,6.944909096,21.81649399,1484.222046,34685.52734,92.5259552
